   team_id    |                     name                     | sport_name |                             logo                             
 NCAAF-33     | Colby College White Mules                    | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/33.png
 NCAAF-331    | NCAAF Team 331                               | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/331.png
 NCAAF-333    | NCAAF Team 333                               | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/333.png
 NCAAF-338    | NCAAF Team 338                               | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/338.png
 NCAAF-344    | NCAAF Team 344                               | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/344.png
 NCAAF-349    | NCAAF Team 349                               | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/349.png
 NCAAF-356    | NCAAF Team 356                               | NCAAF      | https://sportslogos.com/ncaaf/356.png
 NCAAF-36     | Colorado State Rams                          | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/36.png
 NCAAF-38     | Colorado Buffaloes                           | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/38.png
 NCAAF-399    | NCAAF Team 399                               | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/399.png
 NCAAF-40     | Curry College Colonels                       | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/40.png
 NCAAF-41     | UConn Huskies                                | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/41.png
 NCAAF-43     | Yale Bulldogs                                | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/43.png
 NCAAF-46     | Georgetown Hoyas                             | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/46.png
 NCAAF-47     | Howard Bison                                 | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/47.png
 NCAAF-48     | Delaware Blue Hens                           | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/48.png
 NCAAF-49     | Dubuque Spartans                             | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/49.png
 NCAAF-5      | UAB Blazers                                  | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/5.png
 NCAAF-50     | Florida A&M Rattlers                         | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/50.png
 NCAAF-52     | Florida State Seminoles                      | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/52.png
 NCAAF-55     | Jacksonville State Gamecocks                 | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/55.png
 NCAAF-56     | Stetson Hatters                              | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/56.png
 NCAAF-57     | Florida Gators                               | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/57.png
 NCAAF-58     | South Florida Bulls                          | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/58.png
 NCAAF-59     | Georgia Tech Yellow Jackets                  | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/59.png
 NCAAF-6      | South Alabama Jaguars                        | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/6.png
 NCAAF-60     | Morehouse College Maroon Tigers              | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/60.png
 NCAAF-61     | Georgia Bulldogs                             | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/61.png
 NCAAF-62     | Hawai'i Rainbow Warriors                     | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/62.png
 NCAAF-63     | Buena Vista Beavers                          | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/63.png
 NCAAF-65     | Grinnell Pioneers                            | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/65.png
 NCAAF-66     | Iowa State Cyclones                          | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/66.png
 NCAAF-67     | Luther Norse                                 | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/67.png
 NCAAF-68     | Boise State Broncos                          | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/68.png
 NCAAF-7      | Amherst Mammoths                             | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/7.png
 NCAAF-70     | Idaho Vandals                                | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/70.png
 NCAAF-72     | Elmhurst Bluejays                            | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/72.png
 NCAAF-74     | Millikin Big Blue                            | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/74.png
 NCAAF-75     | North Park Vikings                           | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/75.png
 NCAAF-77     | Northwestern Wildcats                        | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/77.png
 NCAAF-79     | Southern Illinois Salukis                    | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/79.png
 NCAAF-8      | Arkansas Razorbacks                          | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/8.png
 NCAAF-80     | Chicago Maroons                              | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/80.png
 NCAAF-81     | Springfield Pride                            | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/81.png
 NCAAF-83     | Depauw Tigers                                | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/83.png
 NCAAF-84     | Indiana Hoosiers                             | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/84.png
 NCAAF-86     | Rose-Hulman Fightin' Engineers               | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/86.png
 NCAAF-87     | Notre Dame Fighting Irish                    | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/87.png
 NCAAF-89     | Wabash College Little Giants                 | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/89.png
 NCAAF-9      | Arizona State Sun Devils                     | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/9.png
 NCAAF-90     | Pittsburg St Gorillas                        | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/90.png
 NCAAF-93     | Murray State Racers                          | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/93.png
 NCAAF-95     | Pikeville Bears                              | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/95.png
 NCAAF-96     | Kentucky Wildcats                            | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/96.png
 NCAAF-97     | Louisville Cardinals                         | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/97.png
 NCAAF-98     | Western Kentucky Hilltoppers                 | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/98.png
 NCAAF-99     | LSU Tigers                                   | NCAAF      | https://a.espncdn.com/i/teamlogos/ncaa/500/99.png
 NFL_1        | Atlanta Falcons                              | NFL        | https://sportslogos.com/default_numeric.png
 NFL_10       | Tennessee Titans                             | NFL        | https://sportslogos.com/default_numeric.png
 NFL_11       | Indianapolis Colts                           | NFL        | https://sportslogos.com/default_numeric.png
 NFL_12       | Kansas City Chiefs                           | NFL        | https://sportslogos.com/default_numeric.png
 NFL_13       | Las Vegas Raiders                            | NFL        | https://sportslogos.com/default_numeric.png
 NFL_14       | Los Angeles Rams                             | NFL        | https://sportslogos.com/default_numeric.png
 NFL_15       | Miami Dolphins                               | NFL        | https://sportslogos.com/default_numeric.png
 NFL_16       | Minnesota Vikings                            | NFL        | https://sportslogos.com/default_numeric.png
 NFL_17       | New England Patriots                         | NFL        | https://sportslogos.com/default_numeric.png
 NFL_18       | New Orleans Saints                           | NFL        | https://sportslogos.com/default_numeric.png
 NFL_19       | New York Giants                              | NFL        | https://sportslogos.com/default_numeric.png
 NFL_2        | Buffalo Bills                                | NFL        | https://sportslogos.com/default_numeric.png
 NFL_20       | New York Jets                                | NFL        | https://sportslogos.com/default_numeric.png
 NFL_21       | Philadelphia Eagles                          | NFL        | https://sportslogos.com/default_numeric.png
 NFL_22       | Arizona Cardinals                            | NFL        | https://sportslogos.com/default_numeric.png
 NFL_23       | Pittsburgh Steelers                          | NFL        | https://sportslogos.com/default_numeric.png
 NFL_24       | Los Angeles Chargers                         | NFL        | https://sportslogos.com/default_numeric.png
 NFL_25       | San Francisco 49ers                          | NFL        | https://sportslogos.com/default_numeric.png
 NFL_26       | Seattle Seahawks                             | NFL        | https://sportslogos.com/default_numeric.png
 NFL_27       | Tampa Bay Buccaneers                         | NFL        | https://sportslogos.com/default_numeric.png
 NFL_28       | Washington Commanders                        | NFL        | https://sportslogos.com/default_numeric.png
 NFL_29       | Carolina Panthers                            | NFL        | https://sportslogos.com/default_numeric.png
 NFL_3        | Chicago Bears                                | NFL        | https://sportslogos.com/default_numeric.png
 NFL_30       | Jacksonville Jaguars                         | NFL        | https://sportslogos.com/default_numeric.png
 NFL_33       | Baltimore Ravens                             | NFL        | https://sportslogos.com/default_numeric.png
 NFL_34       | Houston Texans                               | NFL        | https://sportslogos.com/default_numeric.png
 NFL_4        | Cincinnati Bengals                           | NFL        | https://sportslogos.com/default_numeric.png
 NFL_5        | Cleveland Browns                             | NFL        | https://sportslogos.com/default_numeric.png
 NFL_6        | Dallas Cowboys                               | NFL        | https://sportslogos.com/default_numeric.png
 NFL_7        | Denver Broncos                               | NFL        | https://sportslogos.com/default_numeric.png
 NFL_8        | Detroit Lions                                | NFL        | https://sportslogos.com/default_numeric.png
 NFL_9        | Green Bay Packers                            | NFL        | https://sportslogos.com/default_numeric.png
 NFL-1        | Atlanta Falcons                              | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/1.png
 NFL-10       | Tennessee Titans                             | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/10.png
 NFL-11       | Indianapolis Colts                           | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/11.png
 NFL-12       | Kansas City Chiefs                           | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/12.png
 NFL-13       | Las Vegas Raiders                            | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/13.png
 NFL-14       | Los Angeles Rams                             | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/14.png
 NFL-15       | Miami Dolphins                               | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/15.png
 NFL-16       | Minnesota Vikings                            | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/16.png
 NFL-17       | New England Patriots                         | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/17.png
 NFL-18       | New Orleans Saints                           | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/18.png
 NFL-19       | New York Giants                              | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/19.png
 NFL-2        | Buffalo Bills                                | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/2.png
 NFL-20       | New York Jets                                | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/20.png
 NFL-21       | Philadelphia Eagles                          | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/21.png
 NFL-22       | Arizona Cardinals                            | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/22.png
 NFL-23       | Pittsburgh Steelers                          | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/23.png
 NFL-24       | Los Angeles Chargers                         | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/24.png
 NFL-25       | San Francisco 49ers                          | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/25.png
 NFL-26       | Seattle Seahawks                             | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/26.png
 NFL-27       | Tampa Bay Buccaneers                         | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/27.png
 NFL-28       | Washington Commanders                        | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/28.png
 NFL-29       | Carolina Panthers                            | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/29.png
 NFL-3        | Chicago Bears                                | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/3.png
 NFL-30       | Jacksonville Jaguars                         | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/30.png
 NFL-33       | Baltimore Ravens                             | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/33.png
 NFL-34       | Houston Texans                               | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/34.png
 NFL-4        | Cincinnati Bengals                           | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/4.png
 NFL-5        | Cleveland Browns                             | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/5.png
 NFL-6        | Dallas Cowboys                               | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/6.png
 NFL-7        | Denver Broncos                               | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/7.png
 NFL-8        | Detroit Lions                                | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/8.png
 NFL-9        | Green Bay Packers                            | NFL        | https://a.espncdn.com/i/teamlogos/nfl/500/9.png
 NHL_1        | Boston Bruins                                | NHL        | https://sportslogos.com/default_numeric.png
 NHL_10       | Montreal Canadiens                           | NHL        | https://sportslogos.com/default_numeric.png
 NHL_11       | New Jersey Devils                            | NHL        | https://sportslogos.com/default_numeric.png
 NHL_12       | New York Islanders                           | NHL        | https://sportslogos.com/default_numeric.png
 NHL_124292   | Seattle Kraken                               | NHL        | https://sportslogos.com/default_numeric.png
 NHL_129764   | Utah Mammoth                                 | NHL        | https://sportslogos.com/default_numeric.png
 NHL_13       | New York Rangers                             | NHL        | https://sportslogos.com/default_numeric.png
 NHL_14       | Ottawa Senators                              | NHL        | https://sportslogos.com/default_numeric.png
 NHL_15       | Philadelphia Flyers                          | NHL        | https://sportslogos.com/default_numeric.png
 NHL_16       | Pittsburgh Penguins                          | NHL        | https://sportslogos.com/default_numeric.png
 NHL_18       | San Jose Sharks                              | NHL        | https://sportslogos.com/default_numeric.png
 NHL_19       | St. Louis Blues                              | NHL        | https://sportslogos.com/default_numeric.png
 NHL_2        | Buffalo Sabres                               | NHL        | https://sportslogos.com/default_numeric.png
 NHL_20       | Tampa Bay Lightning                          | NHL        | https://sportslogos.com/default_numeric.png
 NHL_21       | Toronto Maple Leafs                          | NHL        | https://sportslogos.com/default_numeric.png
 NHL_22       | Vancouver Canucks                            | NHL        | https://sportslogos.com/default_numeric.png
 NHL_23       | Washington Capitals                          | NHL        | https://sportslogos.com/default_numeric.png
 NHL_25       | Anaheim Ducks                                | NHL        | https://sportslogos.com/default_numeric.png
 NHL_26       | Florida Panthers                             | NHL        | https://sportslogos.com/default_numeric.png
 NHL_28       | Winnipeg Jets                                | NHL        | https://sportslogos.com/default_numeric.png
 NHL_3        | Calgary Flames                               | NHL        | https://sportslogos.com/default_numeric.png
 NHL_30       | Minnesota Wild                               | NHL        | https://sportslogos.com/default_numeric.png
 NHL_37       | Vegas Golden Knights                         | NHL        | https://sportslogos.com/default_numeric.png
 NHL_4        | Chicago Blackhawks                           | NHL        | https://sportslogos.com/default_numeric.png
 NHL_5        | Detroit Red Wings                            | NHL        | https://sportslogos.com/default_numeric.png
 NHL_6        | Edmonton Oilers                              | NHL        | https://sportslogos.com/default_numeric.png
 NHL_7        | Carolina Hurricanes                          | NHL        | https://sportslogos.com/default_numeric.png
 NHL_8        | Los Angeles Kings                            | NHL        | https://sportslogos.com/default_numeric.png
 NHL_9        | Dallas Stars                                 | NHL        | https://sportslogos.com/default_numeric.png
 NHL-1        | Boston Bruins                                | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/1.png
 NHL-10       | Montreal Canadiens                           | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/10.png
 NHL-11       | New Jersey Devils                            | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/11.png
 NHL-12       | New York Islanders                           | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/12.png
 NHL-124292   | Seattle Kraken                               | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/124292.png
 NHL-129764   | Utah Mammoth                                 | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/129764.png
 NHL-13       | New York Rangers                             | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/13.png
 NHL-14       | Ottawa Senators                              | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/14.png
 NHL-15       | Philadelphia Flyers                          | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/15.png
 NHL-16       | Pittsburgh Penguins                          | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/16.png
 NHL-17       | Colorado Avalanche                           | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/17.png
 NHL-18       | San Jose Sharks                              | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/18.png
 NHL-19       | St. Louis Blues                              | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/19.png
 NHL-2        | Buffalo Sabres                               | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/2.png
 NHL-20       | Tampa Bay Lightning                          | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/20.png
 NHL-21       | Toronto Maple Leafs                          | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/21.png
 NHL-22       | Vancouver Canucks                            | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/22.png
 NHL-23       | Washington Capitals                          | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/23.png
 NHL-25       | Anaheim Ducks                                | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/25.png
 NHL-26       | Florida Panthers                             | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/26.png
 NHL-27       | Nashville Predators                          | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/27.png
 NHL-28       | Winnipeg Jets                                | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/28.png
 NHL-29       | Columbus Blue Jackets                        | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/29.png
 NHL-3        | Calgary Flames                               | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/3.png
 NHL-30       | Minnesota Wild                               | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/30.png
 NHL-37       | Vegas Golden Knights                         | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/37.png
 NHL-4        | Chicago Blackhawks                           | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/4.png
 NHL-5        | Detroit Red Wings                            | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/5.png
 NHL-6        | Edmonton Oilers                              | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/6.png
 NHL-7        | Carolina Hurricanes                          | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/7.png
 NHL-8        | Los Angeles Kings                            | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/8.png
 NHL-9        | Dallas Stars                                 | NHL        | https://a.espncdn.com/i/teamlogos/nhl/500/9.png
 SOCCER-337   | Brentford                                    | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/337.png
 SOCCER-349   | AFC Bournemouth                              | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/349.png
 SOCCER-357   | Leeds United                                 | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/357.png
 SOCCER-359   | NBA Team 359                                 | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/359.png
 SOCCER-360   | NBA Team 360                                 | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/360.png
 SOCCER-361   | NBA Team 361                                 | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/361.png
 SOCCER-362   | SOCCER Team 362                              | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/362.png
 SOCCER-363   | SOCCER Team 363                              | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/363.png
 SOCCER-366   | SOCCER Team 366                              | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/366.png
 SOCCER-367   | SOCCER Team 367                              | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/367.png
 SOCCER-368   | SOCCER Team 368                              | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/368.png
 SOCCER-370   | NBA Team 370                                 | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/370.png
 SOCCER-371   | SOCCER Team 371                              | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/371.png
 SOCCER-379   | NBA Team 379                                 | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/379.png
 SOCCER-380   | NBA Team 380                                 | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/380.png
 SOCCER-382   | Manchester City                              | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/382.png
 SOCCER-384   | Crystal Palace                               | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/384.png
 SOCCER-393   | Nottingham Forest                            | SOCCER     | https://a.espncdn.com/i/teamlogos/soccer/500/393.png
 195          | Ohio Bobcats                                 |            | https://sportslogos.com/default_numeric.png
 221          | Pittsburgh Panthers                          |            | https://sportslogos.com/default_numeric.png
 228          | Clemson Tigers                               |            | https://sportslogos.com/default_numeric.png
 2350         | Loyola Chicago Ramblers                      |            | https://sportslogos.com/default_numeric.png
 239          | Baylor Bears                                 |            | https://sportslogos.com/default_numeric.png
 245          | Texas A&M Aggies                             |            | https://sportslogos.com/default_numeric.png
 2507         | Providence Friars                            |            | https://sportslogos.com/default_numeric.png
 254          | Utah Utes                                    |            | https://sportslogos.com/default_numeric.png
 2541         | Santa Clara Broncos                          |            | https://sportslogos.com/default_numeric.png
 259          | Virginia Tech Hokies                         |            | https://sportslogos.com/default_numeric.png
 2752         | Xavier Musketeers                            |            | https://sportslogos.com/default_numeric.png
 38           | Colorado Buffaloes                           |            | https://sportslogos.com/default_numeric.png
 46           | Georgetown Hoyas                             |            | https://sportslogos.com/default_numeric.png
 77           | Northwestern Wildcats                        |            | https://sportslogos.com/default_numeric.png
 96           | Kentucky Wildcats                            |            | https://sportslogos.com/default_numeric.png
 NBA_17       | Brooklyn Nets                                |            | https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png
(1202 rows)

